customer_id,R_score,F_score,M_score,rfm_score,persona
5502-RLUYV,2,5,5,255,At Risk
0023-HGHWL,1,1,1,111,Lost Customers
7663-YJHSN,4,5,5,455,Champions
4915-BFSXL,5,5,5,555,Champions
3086-RUCRN,3,5,5,355,Loyal Customers
5215-LNLDJ,2,2,1,221,Lost Customers
7576-JMYWV,2,4,5,245,At Risk
9039-RBEEE,3,3,3,333,Potential Loyalists
0257-KXZGU,4,3,4,434,Loyal Customers
1307-ATKGB,2,3,4,234,At Risk
8417-FMLZI,1,1,2,112,Lost Customers
3714-XPXBW,3,3,4,334,Loyal Customers
1850-AKQEP,4,2,1,421,About to Sleep
2824-DXNKN,5,5,5,555,Champions
5227-JSCFE,5,5,4,554,Champions
0848-ZGQIJ,1,2,3,123,Lost Customers
3621-CHYVB,3,4,4,344,Loyal Customers
8042-RNLKO,5,5,3,553,Potential Loyalists
1792-UXAFY,1,2,3,123,Lost Customers
5372-FBKBN,4,3,2,432,Potential Loyalists
0420-TXVSG,5,5,4,554,Champions
6217-TOWGS,2,2,3,223,Lost Customers
0515-YPMCW,1,1,1,111,Lost Customers
0378-XSZPU,5,4,4,544,Champions
1045-LTCYT,4,2,1,421,About to Sleep
1544-JJMYL,4,3,3,433,Potential Loyalists
4636-JGAAI,2,3,4,234,At Risk
6874-SGLHU,3,3,4,334,Loyal Customers
5951-AOFIH,3,3,4,334,Loyal Customers
4729-XKASR,1,1,1,111,Lost Customers
3059-NGMXB,3,2,3,323,About to Sleep
8652-YHIYU,3,2,3,323,About to Sleep
5278-PNYOX,4,4,5,445,Champions
5449-FIBXJ,1,2,3,123,Lost Customers
3486-HOOGQ,5,5,5,555,Champions
5061-PBXFW,4,3,3,433,Potential Loyalists
8630-FJLIB,2,2,3,223,Lost Customers
3891-NLXJB,5,3,3,533,Potential Loyalists
4749-OJKQU,1,1,2,112,Lost Customers
0577-WHMEV,2,2,3,223,Lost Customers
5453-AXEPF,2,2,3,223,Lost Customers
3639-XJHKQ,3,2,3,323,About to Sleep
3716-LRGXK,4,4,5,445,Champions
2263-SFSQZ,5,4,3,543,Potential Loyalists
9950-MTGYX,5,3,2,532,Potential Loyalists
3397-AVTKU,4,4,4,444,Champions
4825-FUREZ,5,4,2,542,Potential Loyalists
9837-BMCLM,1,1,1,111,Lost Customers
2672-OJQZP,2,1,1,211,Lost Customers
0137-UDEUO,3,1,1,311,About to Sleep
3134-DSHVC,4,5,5,455,Champions
6161-UUUTA,1,1,1,111,Lost Customers
7821-DPRQE,2,5,5,255,At Risk
6543-XRMYR,1,3,4,134,At Risk
2001-EWBQU,3,4,5,345,Loyal Customers
4925-LMHOK,3,2,2,322,About to Sleep
1608-GMEWB,1,4,4,144,At Risk
6695-AMZUF,5,5,5,555,Champions
1455-UGQVH,1,2,3,123,Lost Customers
8410-BGQXN,3,1,1,311,About to Sleep
8280-MQRQN,1,1,1,111,Lost Customers
1619-YWUBB,5,5,3,553,Potential Loyalists
7611-YKYTC,3,3,3,333,Potential Loyalists
2037-SGXHH,2,3,4,234,At Risk
3178-FESZO,1,1,1,111,Lost Customers
0365-GXEZS,2,2,3,223,Lost Customers
0082-OQIQY,2,3,4,234,At Risk
6087-MVHJH,1,2,3,123,Lost Customers
4603-JANFB,1,1,1,111,Lost Customers
3018-TFTSU,2,2,2,222,Lost Customers
3606-SBKRY,3,3,3,333,Potential Loyalists
4806-KEXQR,1,1,2,112,Lost Customers
0667-NSRGI,4,4,4,444,Champions
7083-YNSKY,3,2,2,322,About to Sleep
6893-ODYYE,4,4,5,445,Champions
8242-JSVBO,2,2,2,222,Lost Customers
2479-BRAMR,2,4,4,244,At Risk
9541-ZPSEA,5,5,5,555,Champions
2665-NPTGL,1,3,4,134,At Risk
1139-WUOAH,4,4,4,444,Champions
4693-VWVBO,3,1,1,311,About to Sleep
7434-SHXLS,3,1,1,311,About to Sleep
6937-GCDGQ,4,2,3,423,About to Sleep
0988-JRWWP,1,1,1,111,Lost Customers
5075-JSDKI,5,4,3,543,Potential Loyalists
7908-QCBCA,1,1,1,111,Lost Customers
8644-XYTSV,3,4,3,343,Potential Loyalists
6711-FLDFB,1,2,2,122,Lost Customers
3873-WOSBC,5,5,3,553,Potential Loyalists
7465-ZZRVX,1,1,1,111,Lost Customers
7975-JMZNT,5,5,5,555,Champions
7251-XFOIL,3,5,5,355,Loyal Customers
4116-IQRFR,4,1,1,411,About to Sleep
3714-JTVOV,3,4,4,344,Loyal Customers
8259-DZLIZ,4,5,4,454,Champions
0442-ZXKVS,3,4,5,345,Loyal Customers
7853-WNZSY,2,1,1,211,Lost Customers
3120-FAZKD,5,4,3,543,Potential Loyalists
8606-OEGQZ,5,2,2,522,About to Sleep
0225-ZORZP,1,1,1,111,Lost Customers
4702-IOQDC,1,1,1,111,Lost Customers
9489-JMTTN,5,5,5,555,Champions
0575-CUQOV,2,4,5,245,At Risk
0967-BMLBD,4,2,1,421,About to Sleep
6178-KFNHS,2,2,2,222,Lost Customers
2830-LEWOA,4,5,5,455,Champions
5006-MXVRN,5,3,2,532,Potential Loyalists
1264-BYWMS,1,4,5,145,At Risk
9658-WYUFB,2,2,3,223,Lost Customers
8327-WKMIE,5,3,2,532,Potential Loyalists
6917-FIJHC,5,5,3,553,Potential Loyalists
5329-KRDTM,5,5,5,555,Champions
7797-EJMDP,3,2,2,322,About to Sleep
3530-VWVGU,4,3,2,432,Potential Loyalists
2013-SGDXK,1,1,1,111,Lost Customers
6368-NWMCE,3,3,4,334,Loyal Customers
3633-CDBUW,4,2,3,423,About to Sleep
0707-HOVVN,5,5,5,555,Champions
8580-QVLOC,5,5,5,555,Champions
3956-MGXOG,2,3,4,234,At Risk
9274-UARKJ,2,2,3,223,Lost Customers
4077-HWUYD,5,5,5,555,Champions
2012-NWRPA,1,2,3,123,Lost Customers
8808-ELEHO,1,2,2,122,Lost Customers
0103-CSITQ,3,4,5,345,Loyal Customers
3506-LCJDC,3,1,1,311,About to Sleep
8671-KKKOS,3,4,4,344,Loyal Customers
7305-ZWMAJ,5,3,2,532,Potential Loyalists
9518-XXBXE,2,2,2,222,Lost Customers
3934-HXCFZ,2,3,4,234,At Risk
6578-KRMAW,2,3,4,234,At Risk
4860-IJUDE,2,2,3,223,Lost Customers
7666-WKRON,4,3,4,434,Loyal Customers
9688-YGXVR,2,4,4,244,At Risk
0423-UDIJQ,3,2,2,322,About to Sleep
1945-XISKS,5,5,3,553,Potential Loyalists
4910-AQFFX,1,2,2,122,Lost Customers
2154-KVJFF,1,2,3,123,Lost Customers
5360-LJCNJ,4,5,5,455,Champions
2607-FBDFF,2,1,1,211,Lost Customers
9647-ERGBE,1,3,4,134,At Risk
3428-XZMAZ,1,1,1,111,Lost Customers
1100-DDVRV,2,2,2,222,Lost Customers
0378-TOVMS,1,1,2,112,Lost Customers
4355-HBJHH,4,5,5,455,Champions
6728-WYQBC,3,1,1,311,About to Sleep
9058-CBREO,1,1,1,111,Lost Customers
9029-FEGVJ,2,3,4,234,At Risk
7216-KAOID,5,4,2,542,Potential Loyalists
0318-QUUOB,1,1,1,111,Lost Customers
6145-NNPNO,2,1,1,211,Lost Customers
5520-FVEWJ,1,2,2,122,Lost Customers
5339-TJFEK,2,5,5,255,At Risk
5572-ZDXHY,2,3,3,233,At Risk
2074-GUHPQ,2,2,3,223,Lost Customers
4625-XMOYM,5,5,3,553,Potential Loyalists
5827-MWCZK,3,4,5,345,Loyal Customers
1385-TQOZW,3,2,1,321,About to Sleep
5914-XRFQB,4,5,5,455,Champions
4329-YPDDQ,2,2,4,224,Lost Customers
4804-NCPET,5,2,2,522,About to Sleep
3750-CKVKH,1,1,1,111,Lost Customers
5944-UGLLK,4,4,4,444,Champions
8063-GBATB,1,3,4,134,At Risk
7787-BNTZM,3,1,1,311,About to Sleep
2252-ISRNH,2,2,2,222,Lost Customers
9415-TPKRV,2,2,2,222,Lost Customers
5322-TEUJK,4,5,5,455,Champions
4547-KQRTM,2,2,2,222,Lost Customers
4877-EVATK,3,1,1,311,About to Sleep
1866-DIOQZ,4,5,5,455,Champions
8375-KVTHK,3,5,5,355,Loyal Customers
2697-NQBPF,2,3,4,234,At Risk
3709-OIJEA,3,3,4,334,Loyal Customers
7639-SUPCW,3,3,3,333,Potential Loyalists
1386-ZIKUV,3,2,1,321,About to Sleep
0599-XNYDO,2,2,3,223,Lost Customers
6377-WHAOX,2,4,5,245,At Risk
6855-VLGOS,5,5,3,553,Potential Loyalists
8999-XXGNS,3,5,5,355,Loyal Customers
8746-OQQRW,3,1,1,311,About to Sleep
3181-MIZBN,4,2,2,422,About to Sleep
0471-ARVMX,2,5,5,255,At Risk
7766-CLTIC,3,2,2,322,About to Sleep
5650-YLIBA,2,3,4,234,At Risk
0825-CPPQH,5,5,3,553,Potential Loyalists
9084-OAYKL,5,4,3,543,Potential Loyalists
6122-LJADA,5,5,5,555,Champions
2400-XIWIO,5,5,5,555,Champions
7524-VRLPL,5,5,5,555,Champions
1069-XAIEM,1,1,1,111,Lost Customers
7569-NMZYQ,4,5,5,455,Champions
5201-USSQZ,3,3,4,334,Loyal Customers
2105-PHWON,2,3,4,234,At Risk
1494-EJZDW,5,2,1,521,About to Sleep
4884-TVUQF,4,4,5,445,Champions
8003-EWNDZ,3,2,1,321,About to Sleep
1897-RCFUM,4,3,2,432,Potential Loyalists
9256-JTBNZ,4,2,1,421,About to Sleep
4658-HCOHW,2,3,4,234,At Risk
2211-RMNHO,5,5,5,555,Champions
2432-TFSMK,2,2,3,223,Lost Customers
3440-JPSCL,1,1,2,112,Lost Customers
4929-ROART,3,2,3,323,About to Sleep
1834-ABKHQ,4,4,4,444,Champions
1741-WTPON,4,4,5,445,Champions
3932-IJWDZ,2,4,5,245,At Risk
1240-HCBOH,5,5,3,553,Potential Loyalists
3594-KADLU,2,1,1,211,Lost Customers
8065-BVEPF,2,5,5,255,At Risk
3796-ENZGF,5,5,4,554,Champions
1734-ZMNTZ,5,2,2,522,About to Sleep
2853-CWQFQ,2,1,1,211,Lost Customers
0813-TAXXS,4,4,4,444,Champions
2519-TWKFS,4,3,3,433,Potential Loyalists
2889-FPWRM,3,5,5,355,Loyal Customers
0626-QXNGV,5,5,3,553,Potential Loyalists
6723-CEGQI,5,5,4,554,Champions
6987-XQSJT,2,4,4,244,At Risk
4732-RRJZC,4,2,1,421,About to Sleep
9499-XPZXM,5,5,5,555,Champions
4338-EYCER,3,3,3,333,Potential Loyalists
3007-FDPEA,3,1,1,311,About to Sleep
6350-XFYGW,1,1,2,112,Lost Customers
4290-BSXUX,1,1,1,111,Lost Customers
8513-OLYGY,4,5,5,455,Champions
0311-QYWSS,2,1,2,212,Lost Customers
8705-DWKTI,2,4,4,244,At Risk
8755-IWJHN,2,5,5,255,At Risk
0325-XBFAC,1,2,2,122,Lost Customers
4480-QQRHC,1,2,2,122,Lost Customers
0929-PECLO,2,5,5,255,At Risk
3680-CTHUH,3,4,5,345,Loyal Customers
1202-KKGFU,3,2,2,322,About to Sleep
6112-KTHFQ,4,2,2,422,About to Sleep
1852-XEMDW,3,3,3,333,Potential Loyalists
2462-XIIJB,1,1,2,112,Lost Customers
4760-XOHVN,3,1,1,311,About to Sleep
1820-DJFPH,5,5,3,553,Potential Loyalists
9426-SXNHE,3,1,1,311,About to Sleep
9068-FHQHD,5,3,2,532,Potential Loyalists
1269-FOYWN,5,4,2,542,Potential Loyalists
9470-YFUYI,4,5,5,455,Champions
7817-BOQPW,1,1,1,111,Lost Customers
7402-EYFXX,1,3,4,134,At Risk
1853-UDXBW,1,1,1,111,Lost Customers
9895-VFOXH,1,1,1,111,Lost Customers
5458-CQJTA,5,5,5,555,Champions
1230-QAJDW,2,1,1,211,Lost Customers
5701-ZIKJE,3,2,2,322,About to Sleep
5219-YIPTK,1,3,4,134,At Risk
5032-MIYKT,1,1,1,111,Lost Customers
7396-VJUZB,3,1,1,311,About to Sleep
9717-QEBGU,1,1,1,111,Lost Customers
5172-RKOCB,4,5,5,455,Champions
6509-TSGWN,4,3,2,432,Potential Loyalists
3540-RZJYU,2,2,3,223,Lost Customers
3178-CIFOT,4,3,2,432,Potential Loyalists
2091-MJTFX,3,3,3,333,Potential Loyalists
4530-NDRKU,4,4,2,442,Potential Loyalists
5985-TBABQ,4,3,4,434,Loyal Customers
9800-ONTFE,2,3,3,233,At Risk
6743-HHQPF,3,4,3,343,Potential Loyalists
8455-HIRAQ,3,2,2,322,About to Sleep
6616-AALSR,4,5,5,455,Champions
0883-EIBTI,3,1,1,311,About to Sleep
9415-ZNBSX,5,5,5,555,Champions
4018-KJYUY,4,3,2,432,Potential Loyalists
0722-TROQR,1,1,2,112,Lost Customers
7571-YXDAD,1,1,1,111,Lost Customers
3884-UEBXB,5,5,4,554,Champions
8780-RSYYU,4,3,2,432,Potential Loyalists
5537-UXXVS,4,2,2,422,About to Sleep
1791-PQHBB,2,1,1,211,Lost Customers
8701-DGLVH,5,4,3,543,Potential Loyalists
8741-LQOBK,4,4,3,443,Potential Loyalists
3393-FMZPV,1,3,4,134,At Risk
8082-GHXOP,3,2,2,322,About to Sleep
6402-ZFPPI,2,3,4,234,At Risk
0980-FEXWF,4,3,3,433,Potential Loyalists
7486-KSRVI,2,4,4,244,At Risk
3011-WQKSZ,3,2,2,322,About to Sleep
8443-WVPSS,1,2,3,123,Lost Customers
3006-XIMLN,1,1,1,111,Lost Customers
8218-FFJDS,5,5,5,555,Champions
1986-PHGZF,3,2,3,323,About to Sleep
9965-YOKZB,1,2,2,122,Lost Customers
0504-HHAPI,2,3,4,234,At Risk
9360-OMDZZ,1,3,4,134,At Risk
6305-YLBMM,3,5,5,355,Loyal Customers
0345-XMMUG,3,4,5,345,Loyal Customers
8024-XNAFQ,4,5,5,455,Champions
3647-GMGDH,1,3,3,133,At Risk
2988-GBIVW,2,5,5,255,At Risk
2832-SCUCO,3,1,1,311,About to Sleep
7036-ZZKBD,3,3,3,333,Potential Loyalists
3791-LGQCY,2,4,5,245,At Risk
0265-PSUAE,2,2,3,223,Lost Customers
0463-TXOAK,5,4,3,543,Potential Loyalists
0594-UFTUL,4,2,1,421,About to Sleep
9509-MPYOD,5,3,2,532,Potential Loyalists
9128-CPXKI,4,4,5,445,Champions
0129-KPTWJ,2,5,5,255,At Risk
8166-ZZTFS,4,5,5,455,Champions
5855-EIBDE,4,4,5,445,Champions
5365-LLFYV,2,1,1,211,Lost Customers
5956-YHHRX,1,3,4,134,At Risk
6008-NAIXK,3,4,4,344,Loyal Customers
2956-GGUCQ,2,3,3,233,At Risk
1928-BXYIV,2,1,1,211,Lost Customers
5760-FXFVO,2,1,2,212,Lost Customers
6595-COKXZ,1,1,1,111,Lost Customers
0961-ZWLVI,3,4,5,345,Loyal Customers
5181-OABFK,5,4,4,544,Champions
4007-NHVHI,2,4,5,245,At Risk
7816-VGHTO,4,1,1,411,About to Sleep
5871-DGTXZ,5,3,2,532,Potential Loyalists
7550-WIQVA,3,4,5,345,Loyal Customers
7544-ZVIKX,3,4,5,345,Loyal Customers
0016-QLJIS,5,5,5,555,Champions
7508-DQAKK,5,5,5,555,Champions
5176-OLSKT,5,5,4,554,Champions
9356-AXGMP,2,3,4,234,At Risk
3556-BVQGL,4,2,2,422,About to Sleep
0362-ZBZWJ,1,3,4,134,At Risk
8979-CAMGB,3,5,5,355,Loyal Customers
4211-MMAZN,3,1,1,311,About to Sleep
7581-EBBOU,4,4,4,444,Champions
4274-OWWYO,1,1,1,111,Lost Customers
5073-RZGBK,4,4,4,444,Champions
1541-ETJZO,2,1,1,211,Lost Customers
2192-CKRLV,4,5,4,454,Champions
3154-HMWUU,5,4,3,543,Potential Loyalists
6119-SPUDB,5,4,3,543,Potential Loyalists
6522-OIQSX,4,5,4,454,Champions
7813-ZGGAW,2,3,4,234,At Risk
8748-HFWBO,5,2,2,522,About to Sleep
1052-QJIBV,5,5,3,553,Potential Loyalists
1319-YLZJG,2,2,3,223,Lost Customers
4106-HADHQ,4,3,4,434,Loyal Customers
0723-FDLAY,4,4,4,444,Champions
3050-RLLXC,5,4,5,545,Champions
9298-WGMRW,4,5,5,455,Champions
2369-UAPKZ,1,1,2,112,Lost Customers
3088-LHEFH,2,2,2,222,Lost Customers
2778-OCLGR,3,3,3,333,Potential Loyalists
6583-KQJLK,1,2,3,123,Lost Customers
8544-JNBOX,5,5,3,553,Potential Loyalists
6681-ZSEXG,5,4,4,544,Champions
6139-ZZRBQ,5,5,3,553,Potential Loyalists
6116-RFVHN,1,3,4,134,At Risk
0637-KVDLV,1,1,1,111,Lost Customers
8884-FEEWR,5,3,2,532,Potential Loyalists
3125-RAHBV,4,3,2,432,Potential Loyalists
6633-MPWBS,2,1,1,211,Lost Customers
0373-AIVNJ,4,2,2,422,About to Sleep
8785-EPNCG,3,2,1,321,About to Sleep
1682-VCOIO,5,3,2,532,Potential Loyalists
5729-KLZAR,1,1,2,112,Lost Customers
2072-ZVJJX,5,5,3,553,Potential Loyalists
8849-AYPTR,2,3,4,234,At Risk
9518-IMLHK,4,3,4,434,Loyal Customers
1582-RAFML,2,1,1,211,Lost Customers
3646-ITDGM,5,4,3,543,Potential Loyalists
8740-CRYFY,1,1,1,111,Lost Customers
3569-VLDHH,4,5,5,455,Champions
8224-KDLKN,5,5,3,553,Potential Loyalists
7594-LZNWR,3,3,4,334,Loyal Customers
4001-TSBTV,2,4,5,245,At Risk
2962-XPMCQ,1,1,1,111,Lost Customers
8727-XDPUD,4,3,3,433,Potential Loyalists
1043-UXOVO,4,5,5,455,Champions
1064-FBXNK,3,1,1,311,About to Sleep
3996-ZNWYK,5,5,3,553,Potential Loyalists
2878-DHMIN,5,3,2,532,Potential Loyalists
7762-ONLJY,4,1,1,411,About to Sleep
1678-FYZOW,1,1,1,111,Lost Customers
5795-BKOYE,5,5,4,554,Champions
8627-EHGIP,3,4,4,344,Loyal Customers
7402-PWYJJ,3,4,5,345,Loyal Customers
5480-TBGPH,2,3,4,234,At Risk
0018-NYROU,1,1,2,112,Lost Customers
7501-VTYLJ,3,1,1,311,About to Sleep
7608-RGIRO,5,5,3,553,Potential Loyalists
0480-BIXDE,1,2,3,123,Lost Customers
5895-QSXOD,2,2,2,222,Lost Customers
9814-AOUDH,5,4,3,543,Potential Loyalists
6175-IRFIT,1,1,2,112,Lost Customers
8760-ZRHKE,4,5,5,455,Champions
1622-HSHSF,2,1,1,211,Lost Customers
8854-CCVSQ,2,2,3,223,Lost Customers
6749-UTDVX,3,5,5,355,Loyal Customers
5542-DHSXL,3,1,1,311,About to Sleep
9102-OXKFY,5,4,4,544,Champions
0511-JTEOY,1,1,1,111,Lost Customers
5216-WASFJ,1,3,4,134,At Risk
7808-DVWEP,3,1,1,311,About to Sleep
7067-KSAZT,2,5,5,255,At Risk
2284-VFLKH,3,4,5,345,Loyal Customers
0366-NQSHS,3,1,1,311,About to Sleep
6532-YLWSI,5,4,3,543,Potential Loyalists
3807-BPOMJ,3,4,5,345,Loyal Customers
3892-NXAZG,4,5,5,455,Champions
4948-WBBKL,2,3,4,234,At Risk
4182-BGSIQ,3,2,1,321,About to Sleep
9300-AGZNL,1,1,1,111,Lost Customers
0988-AADSA,5,5,5,555,Champions
9972-NKTFD,4,3,3,433,Potential Loyalists
3717-LNXKW,3,3,4,334,Loyal Customers
5734-EJKXG,3,5,5,355,Loyal Customers
2207-RYYRL,5,4,3,543,Potential Loyalists
6729-FZWSY,5,5,3,553,Potential Loyalists
9695-IDRZR,4,3,4,434,Loyal Customers
8144-DGHXP,5,4,4,544,Champions
7814-LEEVE,2,1,1,211,Lost Customers
1112-CUNAO,1,2,3,123,Lost Customers
5175-AOBHI,2,1,1,211,Lost Customers
5174-RNGBH,3,2,2,322,About to Sleep
8631-WUXGY,2,4,4,244,At Risk
7270-BDIOA,1,3,3,133,At Risk
9565-JSNFM,3,3,4,334,Loyal Customers
5906-DVAPM,4,4,4,444,Champions
6654-QGBZZ,3,1,1,311,About to Sleep
8348-JLBUG,4,5,5,455,Champions
0607-DAAHE,5,4,3,543,Potential Loyalists
5641-DMBFJ,4,4,5,445,Champions
9200-NLNPD,3,4,4,344,Loyal Customers
2664-XJZNO,4,5,5,455,Champions
9732-KPKBW,2,1,1,211,Lost Customers
3339-EAQNV,3,5,5,355,Loyal Customers
0921-OHLVP,1,3,3,133,At Risk
3389-YGYAI,1,2,2,122,Lost Customers
9560-ARGQJ,2,2,3,223,Lost Customers
8350-NYMVI,4,3,3,433,Potential Loyalists
1600-DILPE,3,2,2,322,About to Sleep
0536-ESJEP,5,4,4,544,Champions
4654-GGUII,4,2,2,422,About to Sleep
6478-HRRCZ,4,3,4,434,Loyal Customers
8510-BBWMU,5,4,2,542,Potential Loyalists
6857-TKDJV,5,5,3,553,Potential Loyalists
2360-RDGRO,2,5,5,255,At Risk
0584-BJQGZ,3,3,3,333,Potential Loyalists
5134-IKDAY,1,1,1,111,Lost Customers
1360-XFJMR,3,5,5,355,Loyal Customers
3070-DVEYC,1,2,2,122,Lost Customers
5730-RIITO,3,4,3,343,Potential Loyalists
9058-MJLZC,2,3,4,234,At Risk
5707-ORNDZ,2,2,2,222,Lost Customers
0902-XKXPN,5,5,3,553,Potential Loyalists
5177-RVZNU,5,3,2,532,Potential Loyalists
0056-EPFBG,4,2,2,422,About to Sleep
8993-IZEUX,2,2,2,222,Lost Customers
8696-JKZNU,2,3,4,234,At Risk
5380-AFSSK,1,1,2,112,Lost Customers
8190-ZTQFB,3,4,4,344,Loyal Customers
0931-MHTEM,3,4,5,345,Loyal Customers
2055-PDADH,1,1,1,111,Lost Customers
7515-LODFU,5,5,3,553,Potential Loyalists
0440-UEDAI,3,4,5,345,Loyal Customers
1337-BOZWO,3,2,2,322,About to Sleep
0868-VJRDR,4,5,5,455,Champions
8714-EUHJO,2,3,4,234,At Risk
6344-SFJVH,3,2,2,322,About to Sleep
3950-VPYJB,5,4,4,544,Champions
8041-TMEID,4,5,5,455,Champions
7321-ZNSLA,5,2,2,522,About to Sleep
6941-KXRRV,4,4,4,444,Champions
3721-CNEYS,1,1,1,111,Lost Customers
8727-JQFHV,5,4,3,543,Potential Loyalists
9475-NNDGC,3,5,5,355,Loyal Customers
1355-KUSBG,2,2,2,222,Lost Customers
3688-FTHLT,2,2,3,223,Lost Customers
0899-LIIBW,1,3,4,134,At Risk
2568-OIADY,1,3,4,134,At Risk
1384-RCUXW,2,2,3,223,Lost Customers
5825-XJOCM,4,4,4,444,Champions
6848-YLDFR,4,4,4,444,Champions
8125-QPFJD,5,5,5,555,Champions
2320-YKQBO,3,2,1,321,About to Sleep
1193-RTSLK,3,3,4,334,Loyal Customers
2302-ANTDP,2,4,5,245,At Risk
5923-GXUOC,1,2,3,123,Lost Customers
4973-RLZVI,4,3,4,434,Loyal Customers
7869-ZYDST,3,3,3,333,Potential Loyalists
4501-UYKBC,4,4,4,444,Champions
1215-EXRMO,5,4,3,543,Potential Loyalists
2305-MRGLV,3,3,4,334,Loyal Customers
8404-VIOMB,5,5,4,554,Champions
5233-GEEAX,1,2,1,121,Lost Customers
2359-KLTEK,2,4,4,244,At Risk
5304-EFJLP,4,5,5,455,Champions
2673-ZALNP,4,2,1,421,About to Sleep
9184-GALIL,4,3,2,432,Potential Loyalists
4393-RYCRE,3,4,5,345,Loyal Customers
9746-MDMBK,3,4,5,345,Loyal Customers
3162-ZJZFU,3,4,5,345,Loyal Customers
8404-GFGCZ,1,1,1,111,Lost Customers
8875-AKBYH,1,2,3,123,Lost Customers
4432-ADRLB,2,1,1,211,Lost Customers
0533-UCAAU,3,4,4,344,Loyal Customers
1394-SUIUH,3,4,4,344,Loyal Customers
3521-MNKLV,3,3,3,333,Potential Loyalists
2533-TIBIX,3,2,2,322,About to Sleep
8993-PHFWD,1,1,1,111,Lost Customers
1565-RHDJD,2,1,2,212,Lost Customers
7137-RYLPP,1,3,4,134,At Risk
3765-JXVKY,1,1,1,111,Lost Customers
5092-STPKP,4,3,3,433,Potential Loyalists
7330-WZLNC,1,1,2,112,Lost Customers
0114-PEGZZ,2,3,4,234,At Risk
3359-DSRKA,5,4,3,543,Potential Loyalists
8639-NHQEI,4,5,5,455,Champions
7161-DFHUF,5,5,3,553,Potential Loyalists
3957-LXOLK,1,3,4,134,At Risk
3720-DBRWL,5,4,4,544,Champions
6635-MYYYZ,4,3,4,434,Loyal Customers
8565-WUXZU,5,5,5,555,Champions
5281-BUZGT,2,3,4,234,At Risk
4994-OBRSZ,5,2,3,523,About to Sleep
0562-FGDCR,5,5,5,555,Champions
2436-QBZFP,3,3,2,332,Potential Loyalists
3420-YJLQT,1,1,1,111,Lost Customers
6040-CGACY,4,2,2,422,About to Sleep
6582-PLFUU,5,4,3,543,Potential Loyalists
8242-PDSGJ,5,5,4,554,Champions
0264-CNITK,5,5,3,553,Potential Loyalists
0089-IIQKO,2,3,4,234,At Risk
7839-NUIAA,4,5,4,454,Champions
6075-QMNRR,4,4,4,444,Champions
5378-IKEEG,1,1,1,111,Lost Customers
5966-EMAZU,3,5,5,355,Loyal Customers
0440-EKDCF,5,5,4,554,Champions
4774-HHGGS,5,3,2,532,Potential Loyalists
2718-GAXQD,2,1,1,211,Lost Customers
2055-BFOCC,4,5,5,455,Champions
8180-AKMJV,1,1,1,111,Lost Customers
4298-OYIFC,1,2,3,123,Lost Customers
5566-SOEZD,4,3,4,434,Loyal Customers
9842-EFSYY,2,1,1,211,Lost Customers
2272-WUSPA,4,5,5,455,Champions
4584-LBNMK,4,4,3,443,Potential Loyalists
3898-GUYTS,2,4,4,244,At Risk
0930-EHUZA,4,3,4,434,Loyal Customers
6413-XKKPU,2,2,3,223,Lost Customers
9975-SKRNR,3,1,1,311,About to Sleep
3703-KBKZP,2,2,3,223,Lost Customers
1449-XQEMT,3,1,1,311,About to Sleep
2626-URJFX,2,1,1,211,Lost Customers
4973-MGTON,5,5,5,555,Champions
3682-YEUWS,3,2,1,321,About to Sleep
1223-UNPKS,5,2,2,522,About to Sleep
2612-RRIDN,1,1,2,112,Lost Customers
4735-ASGMA,1,3,4,134,At Risk
3446-QDSZF,2,1,1,211,Lost Customers
3669-LVWZB,2,1,2,212,Lost Customers
6892-EZDTG,1,1,2,112,Lost Customers
5117-IFGPS,1,3,4,134,At Risk
7379-FNIUJ,1,1,1,111,Lost Customers
1627-AFWVJ,5,3,2,532,Potential Loyalists
9725-SCPZG,1,1,1,111,Lost Customers
5884-GCYMI,1,1,1,111,Lost Customers
3217-FZDMN,1,2,2,122,Lost Customers
4486-EFAEB,3,2,1,321,About to Sleep
0060-FUALY,2,4,5,245,At Risk
7853-GVUDZ,2,1,1,211,Lost Customers
7480-QNVZJ,1,4,5,145,At Risk
6954-OOYZZ,3,2,2,322,About to Sleep
7088-FBAWU,3,2,3,323,About to Sleep
8313-AFGBW,4,4,4,444,Champions
3943-KDREE,2,3,3,233,At Risk
9239-ZBZZV,1,1,2,112,Lost Customers
3097-IDVPU,3,2,2,322,About to Sleep
4398-HSCJH,1,1,1,111,Lost Customers
2197-OMWGI,4,5,4,454,Champions
2303-PJYHN,3,1,1,311,About to Sleep
9795-VOWON,2,2,1,221,Lost Customers
1237-WIYYZ,4,2,2,422,About to Sleep
1987-AUELQ,5,5,3,553,Potential Loyalists
7852-LECYP,2,2,3,223,Lost Customers
4430-UZIPO,2,1,1,211,Lost Customers
4822-LPTYJ,4,5,5,455,Champions
8165-CBKXO,4,5,4,454,Champions
6527-PZFPV,4,3,2,432,Potential Loyalists
4855-SNKMY,1,1,1,111,Lost Customers
9593-CVZKR,5,4,3,543,Potential Loyalists
8595-SIZNC,4,3,2,432,Potential Loyalists
8008-HAWED,1,2,2,122,Lost Customers
7124-UGSUR,3,5,5,355,Loyal Customers
1862-SKORY,2,3,3,233,At Risk
